2003-02-11,00:10:51, 51.9110, 157.1650,133.6
2003-02-17,01:52:13, 54.7000, 161.9340, 38.9
2003-02-18,18:23:54, 52.1270, 159.2380, 60.3
2003-03-14,16:49:17, 53.8310, 161.4810, 46.0
2003-03-15,19:41:28, 52.2180, 160.2940, 20.0
2003-03-15,19:55:11, 52.1810, 160.4510, 30.0
2003-03-15,20:25:49, 52.2260, 160.4890, 30.0
2003-03-15,22:33:20, 52.2450, 160.5160, 30.0
2003-03-15,22:56:21, 52.2590, 160.4490, 30.0
2003-03-16,04:49:58, 52.1710, 160.4400, 30.0
2003-03-16,08:42:45, 52.2550, 160.5250, 30.8
2003-03-16,10:32:34, 52.2080, 160.6520, 29.8
2003-03-16,13:04:57, 52.1790, 160.5840, 30.0
2003-03-16,15:48:19, 52.1990, 160.5690, 30.0
2003-03-16,18:00:29, 52.1780, 160.6060, 30.0
2003-03-17,08:32:43, 52.2410, 160.3210, 30.0
2003-03-17,08:49:01, 52.2410, 160.3020, 27.6
2003-03-17,12:34:25, 52.2020, 160.4210, 30.0
2003-03-17,18:37:28, 52.3300, 160.2390, 30.0
2003-03-17,21:49:19, 52.2260, 160.3590, 35.0
2003-03-18,05:37:30, 52.3060, 160.2770, 30.0
2003-03-19,12:01:46, 52.1890, 160.6340, 30.0
2003-03-19,12:17:57, 52.1890, 160.5000, 25.0
2003-03-19,14:30:52, 52.2040, 160.5920, 30.0
2003-03-19,14:43:37, 52.2700, 160.5500, 31.3
2003-03-19,14:47:21, 52.4060, 160.4790, 44.8
2003-03-20,00:21:10, 52.3390, 160.4700, 30.0
2003-03-23,08:25:03, 46.3910, 149.9270,154.1
2003-03-25,12:18:52, 52.1000, 160.4520, 25.0
2003-03-25,13:24:23, 52.0920, 160.4270, 29.8
2003-03-27,01:40:23, 52.0920, 160.4360, 25.0
2003-03-30,13:04:11, 49.1890, 156.1400, 41.9
2003-03-30,18:36:47, 47.4560, 153.1730, 62.5
2003-03-30,20:00:32, 49.1430, 156.2820, 31.8
2003-04-01,08:31:01, 46.9430, 153.2800, 30.0
2003-04-03,14:46:01, 46.0030, 149.8540,118.3
2003-04-08,04:09:01, 53.8160, 160.4220, 64.6
2003-04-11,04:41:53, 47.0860, 153.0180, 44.0
2003-04-14,01:47:24, 45.8870, 149.9100,120.0
2003-04-15,03:13:27, 49.6580, 156.2270, 73.4
2003-04-24,10:56:22, 48.7800, 154.9150, 34.0
2003-04-25,00:02:27, 50.8200, 156.1370,115.3
2003-04-29,18:40:57, 48.6520, 154.7800, 45.0
2003-04-30,21:33:48, 45.5240, 154.1150, 10.0
2003-05-02,04:44:09, 50.4070, 148.5440,614.5
2003-05-11,08:08:25, 46.0550, 152.5840, 43.6
2003-05-12,13:27:57, 51.9630, 160.3750, 35.0
2003-05-13,04:31:29, 49.2940, 156.2510, 52.3
2003-05-13,17:41:51, 49.6200, 156.1530, 64.5
2003-05-16,14:08:52, 48.1270, 155.0560, 44.2
2003-05-17,01:46:21, 51.6120, 159.7490, 30.0
2003-05-18,09:43:43, 54.0940, 160.5700, 81.1
2003-05-20,23:52:24, 49.8740, 155.0010,109.8
2003-05-23,11:50:24, 47.4800, 154.5660, 38.9
2003-05-29,05:59:09, 50.8750, 157.2650, 51.0
2003-06-03,10:19:13, 45.9150, 151.2420, 45.0
2003-06-03,12:07:41, 49.9020, 156.5200, 53.5
2003-06-09,18:27:42, 45.5170, 149.9560,108.9
2003-06-17,05:17:04, 51.9300, 160.2640, 30.0
2003-06-22,05:54:27, 47.3160, 153.2090, 70.2
2003-06-22,11:00:06, 50.3360, 155.1880,133.0
2003-06-30,12:16:23, 46.6300, 152.7080, 58.0
2003-06-30,12:17:31, 46.6880, 152.6470, 47.9
2003-07-08,16:26:52, 51.3840, 156.6630,132.4
2003-07-09,00:07:48, 52.3030, 158.0640,106.0
2003-07-10,00:38:17, 49.5110, 155.6970, 61.6
2003-07-20,07:35:28, 51.2120, 159.5490, 24.6
2003-07-23,06:37:59, 46.4590, 149.9420,135.0
2003-07-27,15:26:38, 48.6210, 154.6280, 56.9
2003-08-12,11:45:12, 51.2000, 158.8570, 35.0
2003-08-19,08:26:00, 46.3690, 151.0330,126.6
2003-09-24,06:57:12, 47.9500, 148.9470,350.1
2003-09-26,18:59:58, 48.6540, 153.2040,122.0
2003-09-29,16:02:47, 48.3140, 153.1090,121.0
2003-10-03,00:32:25, 52.1670, 159.6600, 30.0
2003-10-03,00:43:50, 52.1530, 159.6640, 30.0
2003-10-03,00:46:30, 52.1800, 159.6750, 30.0
2003-10-10,17:35:37, 48.3910, 154.7870, 53.2
2003-10-10,17:43:59, 50.6580, 156.8850,104.2
2003-10-16,11:08:41, 52.1620, 159.7160, 35.0
2003-11-07,03:59:09, 50.9690, 157.1810, 67.6
2003-11-08,08:22:48, 46.6000, 153.8070, 18.1
2003-11-09,08:36:17, 52.7110, 160.7350, 30.0
2003-11-21,06:22:04, 52.5430, 158.7950, 82.0
2003-11-26,08:28:29, 48.2510, 146.3130,499.7
2003-11-26,20:34:14, 49.1560, 155.3690, 30.0
2003-12-11,23:30:44, 53.9940, 162.4750, 35.0
2003-12-15,06:26:44, 50.3140, 158.4520, 25.0
2003-12-16,00:14:45, 50.0100, 155.1810,137.6
2003-12-19,18:29:04, 53.5040, 160.9610, 43.7
2003-12-19,20:30:01, 47.1850, 153.8710, 35.0
2003-12-23,01:26:16, 46.7750, 152.8560, 47.2
2003-12-27,06:50:22, 53.2690, 158.9930,132.0
2003-12-30,02:56:11, 51.2580, 156.0790,141.1
2003-12-30,09:50:42, 47.0670, 154.1150, 12.0
2003-12-30,14:37:45, 47.1160, 154.0570, 15.0
2003-12-30,22:04:38, 47.0860, 154.0650, 30.8
2003-12-31,03:04:59, 47.0340, 154.1010, 30.8
2003-12-31,03:44:38, 47.0360, 154.0590, 27.1
2003-12-31,16:15:51, 47.2970, 153.9560, 21.8
2003-12-31,21:57:09, 46.9960, 154.1280, 31.2
2003-12-31,22:52:10, 47.3020, 154.0440, 33.3
2004-01-01,01:41:50, 47.1100, 154.1060, 35.0
2004-01-01,05:58:58, 46.9770, 154.1570, 28.1
2004-01-01,07:41:01, 47.0270, 154.1650, 39.2
2004-01-01,10:17:46, 47.1370, 154.0430, 23.6
2004-01-01,14:30:39, 47.0990, 154.0720, 26.2
2004-01-01,19:07:16, 46.8900, 154.1780, 23.2
2004-01-02,05:57:21, 47.1940, 153.9740, 36.2
2004-01-03,23:22:15, 47.0730, 153.9460, 42.6
2004-01-04,13:29:39, 54.8610, 163.6680, 35.0
2004-01-06,01:01:50, 47.1500, 154.1950, 30.9
2004-01-09,04:39:15, 46.8740, 154.4080, 20.0
2004-01-10,11:57:32, 47.1350, 153.9580, 27.1
2004-01-10,15:34:07, 47.1670, 154.0120, 30.8
2004-01-11,15:59:41, 47.0400, 152.9080, 56.1
2004-01-12,03:38:15, 46.3880, 149.9720,164.1
2004-01-15,19:50:21, 53.1480, 153.5420,482.7
2004-01-16,21:38:15, 47.1080, 154.1120, 40.2
2004-01-18,03:59:48, 46.5040, 152.3670, 50.3
2004-01-23,17:03:17, 49.6290, 155.8030, 51.6
2004-01-25,21:20:53, 49.6450, 155.7360, 51.9
2004-01-27,18:32:21, 46.7830, 153.7520, 41.8
2004-01-28,23:39:55, 53.5820, 159.5890,112.9
2004-01-31,14:26:13, 51.6060, 158.0380, 57.9
2004-02-10,04:06:13, 52.1210, 159.2240, 60.9
2004-02-12,15:28:26, 48.5430, 154.4180, 75.3
2004-02-20,11:18:28, 50.5330, 149.9470,544.6
2004-02-20,16:45:27, 50.2970, 154.1490,210.3
2004-02-21,18:08:53, 52.0950, 160.3990, 27.7
2004-02-24,17:32:49, 50.3390, 156.5930, 72.7
2004-02-25,08:56:05, 54.6120, 162.8050, 14.0
2004-02-25,21:16:27, 54.6270, 163.0660, 15.0
2004-02-28,04:19:48, 54.9690, 162.7070, 51.6
2004-02-28,04:25:34, 45.4110, 148.4150,137.8
2004-03-03,00:20:20, 51.5290, 159.5650, 27.7
2004-03-03,15:55:23, 54.4820, 162.8470, 15.0
2004-03-09,18:36:20, 52.5750, 158.8200, 93.8
2004-03-10,16:47:51, 48.7030, 153.5260, 15.0
2004-03-16,04:49:06, 46.6330, 149.3070, 15.0
2004-03-20,08:53:16, 53.8600, 160.4030, 65.3
2004-03-21,07:20:08, 47.4430, 151.4700,155.1
2004-03-21,09:18:35, 51.6090, 156.2860,195.0
2004-03-26,12:33:02, 50.1480, 155.7990,132.2
2004-03-28,15:11:42, 45.2600, 148.2920,144.5
2004-04-07,06:20:42, 48.2950, 154.2460, 71.9
2004-04-12,00:52:40, 49.1050, 156.5340, 45.0
2004-04-17,13:02:25, 47.2310, 145.6310,404.8
2004-04-19,16:03:17, 52.1960, 157.2730,141.9
2004-04-19,20:40:30, 48.2660, 145.8310,510.0
2004-04-24,10:11:26, 46.8750, 152.4060, 64.0
2004-04-27,07:17:11, 50.0030, 156.6350, 48.9
2004-04-28,02:51:21, 51.3420, 150.6820,518.5
2004-05-02,14:07:45, 45.5180, 148.3670,126.0
